run	gsr_y	ID
1	0.03845012187957764	1001
1	0.013818963430821896	1003
1	0.04586819186806679	1004
1	0.029464244842529297	1006
1	0.029277164489030838	1009
1	0.021821998059749603	1010
1	0.01901765912771225	1011
1	0.012554310262203217	1012
1	0.01577753573656082	1013
1	0.016541555523872375	1015
1	0.026715299114584923	1016
1	0.015268170274794102	1019
1	0.01543378084897995	1021
1	0.013718577101826668	1242
1	0.010585395619273186	1243
1	0.030802926048636436	1244
1	0.019591888412833214	1245
1	0.027116114273667336	1247
1	0.022897200658917427	1248
1	0.02320052869617939	1249
1	0.035350050777196884	1251
1	0.013231165707111359	1253
1	0.02257934771478176	1255
1	0.014941813424229622	1276
1	0.00898432545363903	1282
1	0.0077575682662427425	1286
1	0.022812943905591965	1294
1	0.015557744540274143	1300
1	0.019035009667277336	1301
1	0.025687512010335922	1302
1	0.014607597142457962	1303
1	0.01183001697063446	3101
1	0.02925967611372471	3116
1	0.013724669814109802	3122
1	0.021448392421007156	3125
1	0.02142462506890297	3140
1	0.018813136965036392	3143
1	0.01804593950510025	3152
1	0.025700615718960762	3166
1	0.024256868287920952	3167
1	0.011820659972727299	3170
1	0.02269381657242775	3173
1	0.01714206486940384	3176
1	0.015690559521317482	3189
1	0.023432046175003052	3190
1	0.021769968792796135	3199
1	0.027466634288430214	3200
1	0.022002071142196655	3206
1	0.0192782711237669	3210
1	0.010587369091808796	3212
1	0.023217294365167618	3218
1	0.028280600905418396	3220
1	0.02567652054131031	3223
