run	gsr_y	ID
1	0.0392945371568203	1001
1	0.013631542213261127	1003
1	0.04443324729800224	1004
1	0.029592037200927734	1006
1	0.030323483049869537	1009
1	0.020513400435447693	1010
1	0.01758304424583912	1011
1	0.013366615399718285	1012
1	0.016064409166574478	1013
1	0.016360191628336906	1015
1	0.026627007871866226	1016
1	0.015084533020853996	1019
1	0.014862354844808578	1021
1	0.011237033642828465	1242
1	0.010250039398670197	1243
1	0.030951552093029022	1244
1	0.02022523432970047	1245
1	0.026683330535888672	1247
1	0.022025618702173233	1248
1	0.022772815078496933	1249
1	0.0274746622890234	1251
1	0.01676386035978794	1253
1	0.01975136063992977	1255
1	0.014956450089812279	1276
1	0.008655395358800888	1282
1	0.007744943257421255	1286
1	0.022746186703443527	1294
1	0.016993097960948944	1300
1	0.018247326835989952	1301
1	0.026284806430339813	1302
1	0.013922611251473427	1303
1	0.012574490159749985	3101
1	0.02571055106818676	3116
1	0.013969536870718002	3122
1	0.02169397845864296	3125
1	0.022854367271065712	3140
1	0.015607315115630627	3143
1	0.01614065282046795	3152
1	0.02561989054083824	3166
1	0.024274511262774467	3167
1	0.011973443441092968	3170
1	0.022390829399228096	3173
1	0.016561537981033325	3176
1	0.015678539872169495	3189
1	0.023180292919278145	3190
1	0.020815925672650337	3199
1	0.027964923530817032	3200
1	0.023391952738165855	3206
1	0.02126714587211609	3210
1	0.009485134854912758	3212
1	0.05822690948843956	3218
1	0.029057880863547325	3220
1	0.03164101392030716	3223
