Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,,,gsr_dm,tsnr_dm,fd_mean_dm
1019,0.405580256,-0.089575828,-0.197945362,-0.177864327,0.349172321,0.24356782,-0.200817039,0.09498629,0.71197027,0.10434712,-0.470643989,1.598369311,2.251932694,1.603265882,,-0.000496719,-3.736479605,-0.011733235,,,0.665986685,0.516019568,0.766103465,0.643819131,0.738712207,0.616119851,-0.167891939,-0.099851783,1.137971749,0.857561271,-0.048837499,2.031875971,1.885667725,2.159930997,,0.000106631,-6.711880539,0.015201256,,,,,,
1021,0.936833517,1.010015728,1.0981817,0.134671073,-0.082605789,0.186733224,0.292300368,0.167455598,0.193014933,0.085308735,1.387677631,0.717782439,-1.049736868,0.718528186,,-0.000116455,21.5528175,-0.072838213,,,1.197239946,1.615611124,2.062230527,0.956354532,0.306934097,0.559285255,0.325225468,-0.027382475,0.619016412,0.838522887,1.809484121,1.151289099,-1.416001837,1.275193301,,0.000486895,18.57741657,-0.045903722,,,,,,
1242,-0.141653923,-0.033356874,-0.0498191,0.231122595,0.271321004,0.116554977,0.486223938,-0.518779535,-0.881995763,0.609448111,-0.14427442,-0.438888097,0.254896733,-0.274309373,,-0.000911812,16.25918881,-0.053448411,,,0.118752506,0.572238523,0.914229727,1.052806053,0.66086089,0.489107008,0.519149038,-0.713617608,-0.455994284,1.362662262,0.277532071,-0.005381437,-0.111368237,0.282355742,,-0.000308463,13.28378787,-0.02651392,,,,,,
1243,-0.028818068,-0.440483304,-0.396230143,-0.889621781,-0.036890207,-0.746229219,-1.166186264,-0.109295783,0.341652879,-0.944673438,-0.435835378,-0.907021316,-0.584746869,-0.804044789,,-0.031437852,14.26947323,-0.069426554,,,0.231588361,0.165112092,0.567818684,-0.067938322,0.35264968,-0.373677188,-1.133261164,-0.304133856,0.767654358,-0.191459287,-0.014028888,-0.473514656,-0.951011838,-0.247379674,,-0.030834502,11.2940723,-0.042492063,,,,,,
1244,-0.048710633,-1.030919629,-1.319580542,-0.544680718,0.259613016,-0.927421962,-1.626654249,-0.835294384,-0.360349704,-1.572436331,-1.089419313,-0.725497683,0.537577576,-1.598677007,,-0.000959799,10.10590161,-0.076320756,,,0.211695796,-0.425324232,-0.355531715,0.277002741,0.649152902,-0.554869932,-1.593729149,-1.030132458,0.065651775,-0.81922218,-0.667612822,-0.291991023,0.171312606,-1.042011891,,-0.000356449,7.130500676,-0.049386266,,,,,,
1245,-0.461542336,-0.604300676,-0.265912629,0.104808051,0.090128389,-0.105165841,-0.303170285,0.178492712,-1.291785357,0.038831161,-0.232700999,0.172608559,-0.790531485,-1.466495251,,-0.001585389,4.099396344,-0.038403847,,,-0.201135907,0.00129472,0.698136198,0.926491509,0.479668275,0.26738619,-0.270245185,-0.016345361,-0.865783878,0.792045312,0.189105492,0.606115218,-1.156796454,-0.909830135,,-0.000982039,1.123995411,-0.011469356,,,,,,
1247,0.140101921,-0.226975211,-0.103685953,1.062247914,1.189960818,1.419816176,0.406592,0.775471963,0.947051309,0.632114662,-0.463813434,0.015948524,-0.019972308,-1.058108367,,0.000231922,14.9377586,-0.026583823,,,0.40050835,0.378620186,0.860362874,1.883931372,1.579500704,1.792368207,0.4395171,0.580633889,1.373052788,1.385328814,-0.042006944,0.449455184,-0.386237278,-0.501443252,,0.000835271,11.96235767,0.000350668,,,,,,
1248,0.449355214,0.898402601,0.601930864,-0.087341717,0.480111269,0.870275618,0.92167794,0.560957099,-0.08425228,0.293540328,0.24723955,-0.405634357,0.283630629,0.665262872,,0.00353756,-16.82782825,-0.063145642,,,0.709761643,1.503997997,1.565979691,0.734341742,0.869651155,1.242827649,0.95460304,0.366119026,0.341749199,1.046754479,0.669046041,0.027872303,-0.082634341,1.221927987,,0.004140909,-19.80322919,-0.036211151,,,,,,
1249,0.881725547,-0.191315726,-0.315235206,0.45834737,0.565012212,1.334670402,0.545286968,1.084492942,0.445304907,0.582480925,-1.013187535,0.870354167,1.899295801,0.711111363,,-0.000465401,0.791571771,-0.018434185,,,1.142131976,0.414279671,0.648813621,1.280030828,0.954552098,1.707222433,0.578212068,0.889654869,0.871306386,1.335695076,-0.591381044,1.303860826,1.533030832,1.267776479,,0.000137949,-2.183829162,0.008500305,,,,,,
1251,0.464301663,0.229511823,0.45821964,-0.031094787,-0.34564054,0.547244122,0.811102229,0.098500253,0.111189408,-0.174091626,0.640378428,0.354310042,0.17252008,0.14872111,,0.012079026,12.72000245,-0.037150806,,,0.724708092,0.83510722,1.422268467,0.790588672,0.043899346,0.919796153,0.844027329,-0.09633782,0.537190887,0.579122525,1.062184918,0.787816702,-0.19374489,0.705386225,,0.012682375,9.744601514,-0.010216315,,,,,,
1255,-0.078113572,0.41925962,0.172395755,-0.510162949,-0.388772789,0.32289111,0.159666058,-0.21405334,-0.177494423,0.064857094,0.526548849,0.359961031,0.063394814,-0.410785012,,0.002017686,5.828536187,-0.036737243,,,0.182292856,1.024855016,1.136444582,0.311520509,0.000767097,0.695443141,0.192591158,-0.408891414,0.248507056,0.818071245,0.94835534,0.793467691,-0.302870156,0.145880103,,0.002621035,2.853135254,-0.009802752,,,,,,
1276,-0.470881914,-1.234965444,-1.073708164,0.074808613,-0.132149445,-0.721756924,-0.506884654,-0.826006315,0.034325032,0.23047382,-1.019391739,-1.937353232,-1.579323681,-0.993810322,,-0.0002213,-23.10929717,0.001383761,,,-0.210475485,-0.629370048,-0.109659337,0.896492072,0.257390442,-0.349204893,-0.473959554,-1.020844388,0.460326511,0.983687971,-0.597585248,-1.503846572,-1.94558865,-0.437145207,,0.000382049,-26.0846981,0.028318252,,,,,,
1286,-0.606295686,-0.181409326,-0.974959559,-0.479476514,-0.333136553,-0.731519324,0.22478292,-0.014597583,-0.942357858,-2.343585828,-0.06306561,0.161970109,0.480469675,-0.573955267,,-0.000989675,-10.03704151,-0.047343833,,,-0.345889257,0.424186071,-0.010910732,0.342206944,0.056403333,-0.358967293,0.25770802,-0.209435656,-0.516356379,-1.590371677,0.358740881,0.595476769,0.114204705,-0.017290152,,-0.000386326,-13.01244244,-0.020409343,,,,,,
1294,0.21898037,-0.103855397,0.558375948,1.278299861,1.132534239,0.661067706,-0.489660878,-0.095910353,-0.339750503,-1.953347518,0.052804048,1.85502338,1.709997901,0.311160936,,0.003863972,-2.591324652,-0.031436191,,,0.479386799,0.501739999,1.522424775,2.09998332,1.522074125,1.033619737,-0.456735778,-0.290748426,0.086250976,-1.200133367,0.474610539,2.28853004,1.343732931,0.867826052,,0.004467321,-5.566725586,-0.0045017,,,,,,
1300,1.400654685,1.048030734,0.340327216,-0.018306219,-0.344840116,0.24358833,1.037479849,1.845103345,0.914456756,1.075815403,-0.642997768,-0.157270239,-0.628800939,0.906050714,,-0.001069668,-26.0732983,0.482732635,,,1.661061114,1.65362613,1.304376044,0.803377239,0.04469977,0.616140361,1.070404949,1.650265272,1.340458235,1.829029555,-0.221191277,0.276236421,-0.995065908,1.46271583,,-0.000466318,-29.04869923,0.509667125,,,,,,
1301,0.51000645,0.15651236,0.3660213,0.127937126,-0.057508504,-0.294725845,0.154070897,0.180083205,0.115247966,1.480584204,1.126414354,-0.345113217,0.323691478,0.136936949,,3.95914E-05,-15.74387058,-0.001972874,,,0.770412878,0.762107757,1.330070127,0.949620584,0.332031382,0.077826186,0.186995997,-0.014754868,0.541249445,2.233798356,1.548220845,0.088393443,-0.042573491,0.693602064,,0.000642941,-18.71927151,0.024961617,,,,,,
1302,-0.741119976,-0.43986176,-0.022538878,-0.705470727,-1.068716207,-0.331835332,-0.370379374,-0.298109415,-0.647209801,-0.521736806,-0.068564305,-1.105230134,-1.376674542,0.064788391,,-0.000235676,6.395747339,-0.042506644,,,-0.480713547,0.165733636,0.941509949,0.116212731,-0.679176321,0.040716699,-0.337454274,-0.492947488,-0.221208322,0.231477345,0.353242186,-0.671723474,-1.742939512,0.621453507,,0.000367673,3.420346405,-0.015572153,,,,,,
1303,-0.738230916,-0.053822112,0.153487765,0.879275593,0.399668192,-0.492746083,-0.265089674,-0.233235246,0.017246758,0.285104846,-0.473377634,-0.835963245,-0.609899332,0.122089054,,0.000507744,-13.85603985,-0.010456123,,,-0.477824487,0.551773285,1.117536593,1.700959051,0.789208078,-0.120194052,-0.232164574,-0.428073319,0.443248237,1.038318997,-0.051571143,-0.402456585,-0.976164302,0.678754169,,0.001111094,-16.83144078,0.016478368,,,,,,
3101,0.862044081,1.728690831,1.952492352,0.931496328,0.01224949,0.304771125,1.122160732,1.041284554,0.74786407,0.242704586,1.384572702,1.256291934,1.627695814,1.130120129,,-0.001272773,-4.460398377,0.009617614,,,1.122450509,2.334286227,2.916541179,1.753179787,0.401789376,0.677323156,1.155085832,0.846446481,1.173865549,0.995918738,1.806379193,1.689798594,1.261430845,1.686785244,,-0.000669424,-7.435799311,0.036552105,,,,,,
3116,-0.033629061,-1.188508361,-1.619652065,-0.773250641,-1.087372436,-0.710257185,-0.843669168,-0.708217847,-1.149708043,1.013429233,-1.92990764,-1.669009022,-1.42784796,-1.899959831,,0.003030458,6.720664178,-0.0711028,,,0.226777368,-0.582912964,-0.655603237,0.048432817,-0.69783255,-0.337705155,-0.810744068,-0.90305592,-0.723706564,1.766643384,-1.50810115,-1.235502363,-1.794112929,-1.343294716,,0.003633808,3.745263245,-0.044168309,,,,,,
3122,-0.357537949,0.395224082,-0.080203129,-0.486049045,0.113450219,-0.993011241,-1.128553487,-1.168323537,-0.050113193,-1.19447018,0.08188389,0.3141564,1.569324852,0.700533965,,-0.000926503,-18.41550526,0.029366161,,,-0.09713152,1.000819479,0.883845698,0.335634413,0.502990105,-0.62045921,-1.095628387,-1.363161611,0.375888286,-0.441256028,0.503690381,0.74766306,1.203059882,1.25719908,,-0.000323153,-21.39090619,0.056300652,,,,,,
3125,-0.108909483,-0.039062379,-0.287226984,-0.293276672,-0.337137994,-0.170479185,-0.372083957,-0.520997256,-0.727683707,-0.099210175,0.000913809,-0.438325015,-0.272427335,-0.965286326,,-0.00182113,14.47496143,-0.050636188,,,0.151496946,0.566533017,0.676821843,0.528406787,0.052401892,0.202072846,-0.339158857,-0.71583533,-0.301682228,0.654003977,0.4227203,-0.004818355,-0.638692305,-0.408621211,,-0.00121778,11.4995605,-0.023701698,,,,,,
3140,-0.453289999,-0.545009383,-0.677669201,-0.083044278,-0.228049091,-0.669435918,-0.227649527,-0.104813328,-0.377038436,0.510029487,-0.280539386,0.371777394,-0.282403871,-0.350214592,,-0.001789865,25.48432461,-0.098256535,,,-0.19288357,0.060586014,0.286379627,0.738639181,0.161490795,-0.296883887,-0.194724427,-0.299651401,0.048963043,1.263243638,0.141267105,0.805284054,-0.648668841,0.206450524,,-0.001186516,22.50892368,-0.071322045,,,,,,
3143,0.162701191,0.141810709,0.569916511,0.449270582,1.174313898,0.56117743,0.278549784,0.687183691,0.680245499,0.643626669,0.116534712,1.012184191,0.518461103,0.599139915,,0.00266815,-19.60300895,0.027518125,,,0.423107619,0.747406106,1.533965338,1.27095404,1.563853784,0.933729461,0.311474884,0.492345618,1.106246978,1.396840821,0.538341203,1.445690851,0.152196134,1.15580503,,0.003271499,-22.57840989,0.054452615,,,,,,
3152,0.639834042,-0.027549995,-0.783220261,-0.83773837,-1.082747608,-1.127080116,-0.434657038,0.026701384,-0.687363761,0.758168085,-0.490221924,-0.556758196,-0.585524286,-0.134646443,,0.000934446,5.747601265,-0.001252054,,,0.900240471,0.578045401,0.180828566,-0.016054911,-0.693207722,-0.754528085,-0.401731938,-0.16813669,-0.261362282,1.511382236,-0.068415433,-0.123251536,-0.951789255,0.422018672,,0.001537796,2.772200332,0.025682436,,,,,,
3166,-0.408657734,0.13820849,-1.019549579,-1.12024505,-0.639806807,-1.062546559,-1.588668455,-0.873829378,1.206880593,-0.648262843,0.371694627,-0.09363527,0.958175396,0.494058123,,-0.000877253,5.29410473,-0.046254488,,,-0.148251305,0.743803887,-0.055500752,-0.298561591,-0.250266921,-0.689994528,-1.555743355,-1.068667451,1.632882072,0.104951308,0.793501118,0.33987139,0.591910426,1.050723239,,-0.000273904,2.318703797,-0.019319997,,,,,,
3167,0.461431955,0.270757714,-0.3334229,-1.348726026,-0.912676008,-0.629110646,-0.148048382,-0.575261548,-0.145435714,-1.108265698,0.350652801,0.367452869,-0.58721623,-0.632412799,,-0.000530762,8.417987024,0.009169187,,,0.721838384,0.876353111,0.630625927,-0.527042567,-0.523136122,-0.256558615,-0.115123282,-0.770099621,0.280565765,-0.355051547,0.772459292,0.800959528,-0.953481199,-0.075747683,,7.25876E-05,5.442586091,0.036103677,,,,,,
3170,-0.163331225,-0.165133088,0.213247196,0.683780476,0.069031561,0.606673166,1.437474794,1.232216087,0.986241587,0.869524464,-0.747674808,0.285074163,1.375649468,0.731983213,,-3.83026E-05,6.209372674,-0.034656405,,,0.097075204,0.440462309,1.177296023,1.505463935,0.458571447,0.979225197,1.470399894,1.037378013,1.412243066,1.622738615,-0.325868317,0.718580823,1.009384498,1.288648329,,0.000565047,3.233971741,-0.007721914,,,,,,
3173,0.61463485,-0.396228572,0.001982603,-0.552877375,-0.936066489,-0.868420098,-0.587290827,-0.253308519,-0.919359585,0.118721656,-0.9360372,-0.671454392,-1.822648847,-0.471388486,,-0.000452105,8.367751275,-0.040718033,,,0.875041279,0.209366824,0.96603143,0.268806084,-0.546526603,-0.495868067,-0.554365727,-0.448146592,-0.493358106,0.871935808,-0.514230709,-0.237947733,-2.188913817,0.08527663,,0.000151244,5.392350342,-0.013783542,,,,,,
3176,-0.09943643,-0.381090008,0.357561037,-0.148296369,-0.697390283,-0.401898353,-0.043235614,-0.098328058,-0.196426505,0.892499406,0.540124039,0.452882106,0.292714981,-0.445361016,,0.001039086,13.24008099,-0.08548101,,,0.160969999,0.224505388,1.321609864,0.67338709,-0.307850397,-0.029346322,-0.010310514,-0.293166132,0.229574974,1.645713557,0.96193053,0.886388766,-0.073549989,0.111304099,,0.001642436,10.26468005,-0.05854652,,,,,,
3189,0.338085102,1.299448778,0.995361195,-0.574439852,-0.45841324,0.064907779,0.294889906,0.561143938,0.337121278,0.97194552,0.630993518,-0.799939677,0.027250785,0.330626909,,-0.001318815,5.93122893,-0.036513382,,,0.598491531,1.905044175,1.959410022,0.247243606,-0.068873354,0.43745981,0.327815006,0.366305865,0.763122756,1.725159672,1.052800009,-0.366433017,-0.339014185,0.887292025,,-0.000715466,2.955827996,-0.009578891,,,,,,
3190,-0.122924275,-0.002394074,-0.392948528,-1.091608237,-0.825942343,-0.782098359,0.11581708,0.337980693,-0.689956802,0.532769314,-0.817840511,-0.574640395,-0.567720737,0.08660629,,-7.03438E-05,-11.87203305,-0.026335354,,,0.137482154,0.603201322,0.571100299,-0.269924778,-0.436402457,-0.409546328,0.14874218,0.14314262,-0.263955323,1.285983466,-0.39603402,-0.141133735,-0.933985706,0.643271405,,0.000533006,-14.84743398,0.000599136,,,,,,
3200,-0.836644853,-1.185288082,-0.737129153,-0.470685036,-0.526732823,-0.00203987,-0.641595621,-0.309642292,-0.315410777,-0.260523187,-0.15412507,-0.194343791,0.317225533,-0.576877235,,-0.00156373,3.469069635,-0.043111705,,,-0.576238424,-0.579692685,0.226919674,0.350998423,-0.137192937,0.370512161,-0.608670521,-0.504480365,0.110590702,0.492690964,0.267681421,0.239162869,-0.049039437,-0.02021212,,-0.00096038,0.493668702,-0.016177214,,,,,,
3212,-0.260406429,-0.605595396,-0.964048827,-0.821683459,-0.389539886,-0.372552031,-0.0329251,0.194838073,-0.426001479,-0.753214152,-0.421806491,-0.43350666,0.36626497,-0.556665115,,-0.001281156,16.74902264,-0.067463096,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.000677807,13.7736217,-0.040528605,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.043530822,-0.085190934,-0.106608141,-0.088019065,-0.05049481,-0.143486428,-0.174562206,-0.040203274,-0.050487298,-0.115388807,-0.141331021,-0.079130824,0.083263191,-0.062137847,,-0.000603349,2.975400933,-0.026934491,,,0.303937251,0.520404463,0.857440686,0.733664394,0.339045076,0.229065603,-0.141637106,-0.235041348,0.375514181,0.637825345,0.28047547,0.354375836,-0.283001778,0.494527269,,-3.44973E-20,-1.37264E-15,-7.2543E-18,,,,,,
