Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,,,gsr_dm,tsnr_dm,fd_mean_dm
1016,-0.654544114,-0.78279997,-0.983073494,-0.331271198,0.591878597,0.214534171,-0.004232247,-0.810698574,-0.481228505,-1.312941106,-0.730764107,-0.738859406,-0.509908849,-0.502977528,,0.002542948,-10.9577628,-0.031269297,,,0.302672241,0.218711673,0.358541811,0.48286203,1.705962644,1.199413618,-0.100785483,-0.855087597,-0.26112461,-1.139241139,0.524380455,0.317933682,-0.740325125,0.565413783,,0.002509869,-9.258332213,-0.040250863,,,,,,
1019,-1.064102002,-0.955663371,-0.475404236,0.181842061,0.678054541,-1.216185824,-1.042027207,-0.465877615,-0.076081217,0.440000326,0.858823376,-0.002317473,-1.08584304,0.042991855,,-0.001037818,8.328480641,-0.015995543,,,-0.106885647,0.045848272,0.866211068,0.995975288,1.792138587,-0.231306377,-1.138580443,-0.510266638,0.144022679,0.613700293,2.113967937,1.054475616,-1.316259316,1.111383165,,-0.001070897,10.02791123,-0.024977108,,,,,,
1021,0.847505843,1.335808024,1.021876313,0.318271184,0.912992069,0.960399872,-0.008782151,0.175879406,0.40872661,0.785247362,0.154113381,0.771521045,0.315664274,-0.865687646,,-0.000689006,-4.34139355,0.015469944,,,1.804722197,2.337319667,2.363491617,1.132404411,2.027076116,1.945279319,-0.105335387,0.131490384,0.628830506,0.958947329,1.409257942,1.828314133,0.085247998,0.202703664,,-0.000722085,-2.641962965,0.006488378,,,,,,
1242,-0.024991183,-0.214735957,-0.016317231,0.695465304,-0.44155885,-0.094966654,0.062176557,-0.395238054,-0.244148703,1.34251978,0.151722263,-0.588567779,0.674501097,-0.705747719,,0.002155442,-10.055667,-0.028895936,,,0.932225172,0.786775686,1.325298073,1.509598531,0.672525197,0.889912793,-0.034376679,-0.439627077,-0.024044807,1.516219748,1.406866824,0.468225309,0.444084821,0.362643592,,0.002122363,-8.356236418,-0.037877502,,,,,,
1243,-0.199377171,-0.236432378,-0.54995206,0.572463045,0.450256304,-0.573774374,-0.585705802,-0.614178581,-0.245857174,-0.328819606,-1.24067685,-2.010723188,-1.906551046,-1.170835622,,-0.000138851,-4.097144206,-0.017851671,,,0.757839183,0.765079265,0.791663245,1.386596273,1.564340351,0.411105072,-0.682259038,-0.658567603,-0.025753278,-0.155119639,0.014467711,-0.9539301,-2.136967322,-0.102444311,,-0.00017193,-2.397713621,-0.026833236,,,,,,
1244,-0.576301718,-0.382297971,-0.400549843,0.689305929,-0.053484138,-0.919532141,-0.589598382,-0.381345112,-0.105077886,1.086982774,0.010647075,-0.941322636,-0.604681164,-0.535225045,,0.000182777,-1.258560853,-0.024216688,,,0.380914636,0.619213672,0.941065462,1.503439157,1.060599908,0.065347306,-0.686151618,-0.425734134,0.11502601,1.260682741,1.265791636,0.115470452,-0.83509744,0.533166265,,0.000149698,0.440869732,-0.033198253,,,,,,
1248,0.254155065,-0.018047582,-0.600850034,-0.00286355,0.518580943,-0.128871179,-0.147289123,0.35278576,0.490481713,0.362638606,-1.53136421,-0.806848646,0.722809775,-1.304360538,,-0.004309591,-7.011338841,-0.014841828,,,1.211371419,0.983464061,0.740765271,0.811269678,1.63266499,0.856008267,-0.243842359,0.308396738,0.710585609,0.536338574,-0.276219649,0.249944442,0.492393499,-0.235969227,,-0.00434267,-5.311908256,-0.023823393,,,,,,
1249,0.693408253,0.137335944,0.332111376,0.101694255,0.456898689,0.274341456,0.626508117,1.154888102,0.388766708,0.35176355,-0.821847975,-0.823421228,-1.208609985,-2.437228541,,0.003207279,-9.420716365,-0.001818734,,,1.650624607,1.138847587,1.673726681,0.915827483,1.570982736,1.259220903,0.52995488,1.11049908,0.608870604,0.525463518,0.433296586,0.23337186,-1.439026261,-1.368837231,,0.0031742,-7.72128578,-0.010800299,,,,,,
1253,0.235610027,-0.069784948,-0.734474142,-0.311504198,-0.711334792,-1.012714308,-0.846425743,-1.125996573,-0.655937068,-0.731904143,0.743910163,-1.150047745,-2.32062972,-1.760547731,,-0.002509958,-1.798211177,-0.184113611,,,1.192826381,0.931726695,0.607141163,0.50262903,0.402749254,-0.027834861,-0.942978979,-1.170385596,-0.435833172,-0.558204175,1.999054724,-0.093254656,-2.551045996,-0.69215642,,-0.002543038,-0.098780592,-0.193095176,,,,,,
1255,0.820225331,0.444135981,0.305564046,-0.330406308,-0.39500955,-0.489404499,0.171088194,-0.264240122,-1.033348526,-0.801759771,-0.020122287,0.430800899,1.009895977,-1.424659211,,0.001521963,3.755680958,-0.011782378,,,1.777441686,1.445647624,1.64717935,0.48372692,0.719074497,0.495474948,0.074534958,-0.308629145,-0.813244631,-0.628059804,1.235022274,1.487593988,0.779479701,-0.356267901,,0.001488884,5.455111543,-0.020763943,,,,,,
1276,1.290954405,0.503501471,0.012254862,0.958687853,0.391802579,-0.649538604,-0.92512921,-0.097198571,0.118024233,-0.963749193,0.061950803,0.642423103,0.713557602,-0.203120749,,-1.58382E-05,13.61895076,-0.033558072,,,2.24817076,1.505013114,1.353870167,1.77282108,1.505886626,0.335340842,-1.021682446,-0.141587593,0.338128128,-0.790049226,1.317095364,1.699216192,0.483141326,0.865270561,,-4.89176E-05,15.31838135,-0.042539638,,,,,,
1282,-0.728912713,-0.709007071,-0.193909059,0.376228274,0.479637055,0.274158067,-0.223290867,-0.352523549,-0.502938989,0.574810806,-0.691438981,-0.234379032,-0.530899551,-0.599221507,,-0.001135165,18.06910984,-0.058583671,,,0.228303641,0.292504573,1.147706245,1.190361502,1.593721102,1.259037514,-0.319844103,-0.396912571,-0.282835093,0.748510774,0.56370558,0.822414056,-0.761315827,0.469169803,,-0.001168244,19.76854042,-0.067565236,,,,,,
1286,0.031491007,-0.006549489,-0.127743943,-0.215005719,-0.279006534,0.185084387,-0.482605647,-0.656197878,-0.422381667,0.194207137,-0.781257204,-0.600257614,0.013612078,-0.285750897,,-0.000700702,1.713112752,-0.032173906,,,0.988707361,0.994962154,1.213871362,0.599127509,0.835077513,1.169963834,-0.579158883,-0.7005869,-0.202277771,0.367907104,0.473887357,0.456535475,-0.216804199,0.782640414,,-0.000733781,3.412543337,-0.041155472,,,,,,
1294,-0.399229904,-0.35029196,-1.040251583,-0.734955696,-1.1116812,-1.476846933,-1.385893485,-0.486521113,-1.057672115,-1.392568855,-1.646530406,-0.891101906,-0.271037553,-1.206125337,,0.000827907,4.406186024,-0.038352424,,,0.557986451,0.651219683,0.301363722,0.079177532,0.002402846,-0.491967487,-1.482446721,-0.530910135,-0.83756822,-1.218868888,-0.391385845,0.165691183,-0.501453829,-0.137734027,,0.000794828,6.105616609,-0.047333989,,,,,,
1300,-1.559696811,-1.122205933,-0.844602007,-0.784424001,-0.04657358,0.053660898,0.295070493,0.475176948,-0.339688341,-1.406342094,-0.49955837,-1.240926251,-0.853660299,0.406892443,,-0.001553094,-25.30509384,1.26042112,,,-0.602480456,-0.12069429,0.497013297,0.029709227,1.067510466,1.038540345,0.198517257,0.430787926,-0.119584445,-1.232642126,0.755586191,-0.184133162,-1.084076575,1.475283753,,-0.001586174,-23.60566326,1.251439555,,,,,,
1301,0.034451968,-0.599346228,-0.833763497,-0.307147215,-0.285190258,-0.397577311,-0.628736675,-0.23234534,-0.029932782,0.261561045,-0.163863463,-0.208235192,0.233045588,-1.231149828,,-0.000226686,-7.684483608,-0.023782997,,,0.991668323,0.402165415,0.507851808,0.506986013,0.828893789,0.587302135,-0.725289911,-0.276734363,0.190171114,0.435261013,1.091281098,0.848557897,0.002629312,-0.162758517,,-0.000259765,-5.985053023,-0.032764563,,,,,,
1302,0.381421059,0.1031945,0.121276887,-0.118353337,-0.083685499,0.15959695,0.342782949,0.36337609,-0.831250242,0.175957994,-0.898985398,0.004651607,-1.059833587,-0.774230327,,-0.000445301,11.86988155,-0.039479184,,,1.338637413,1.104706143,1.462892192,0.695779891,1.030398547,1.144476396,0.246229713,0.318987067,-0.611146347,0.349657961,0.356159163,1.061444696,-1.290249863,0.294160983,,-0.00047838,13.56931214,-0.048460749,,,,,,
1303,-0.187340579,-1.027368706,0.127334426,0.054348863,0.368706313,-0.652419513,-0.639578505,0.161419366,-0.358097268,1.252988617,0.257501049,-0.601138695,0.167091753,-0.40750696,,-0.000875877,7.727021138,-0.023863877,,,0.769875775,-0.025857063,1.46894973,0.86848209,1.48279036,0.332459934,-0.736131741,0.117030344,-0.137993373,1.426688585,1.51264561,0.455654393,-0.063324523,0.660884351,,-0.000908957,9.426451723,-0.032845442,,,,,,
3116,0.260666648,0.597791438,1.085745117,1.107396106,0.741939863,0.869823294,0.06056356,-0.095618326,0.853183787,-0.067853251,1.231818443,1.205350307,0.289593842,0.183714512,,0.003523955,-23.48075207,0.074745947,,,1.217883002,1.599303081,2.427360422,1.921529333,1.85602391,1.85470274,-0.035989677,-0.140007348,1.073287682,0.105846716,2.486963005,2.262143396,0.059177566,1.252105822,,0.003490876,-21.78132149,0.065764381,,,,,,
3125,-0.984084822,-1.043988072,-1.410943667,-0.951972726,-0.155986305,-1.609700381,-0.693806259,-0.44396479,-0.485613089,-0.303894913,-0.860222318,-0.343982793,-0.182443028,-1.307719597,,-0.001363203,3.179623524,-0.045369324,,,-0.026868467,-0.042476429,-0.069328363,-0.137839499,0.958097742,-0.624820934,-0.790359496,-0.488353812,-0.265509194,-0.130194945,0.394922243,0.712810296,-0.412859304,-0.239328286,,-0.001396282,4.879054109,-0.054350889,,,,,,
3140,-0.082892949,0.171223986,-0.068198961,0.527363605,0.359589004,-0.604261307,-0.034548244,-0.309232448,0.349220677,0.298876324,1.270542983,-0.772776647,-0.317902517,0.372311045,,-0.000732416,18.59591762,-0.07272574,,,0.874323406,1.172735629,1.273416343,1.341496832,1.47367305,0.38061814,-0.131101481,-0.35362147,0.569324572,0.472576292,2.525687544,0.284016442,-0.548318793,1.440702355,,-0.000765495,20.29534821,-0.081707305,,,,,,
3143,-0.681798787,0.289802243,0.308109755,0.336140082,0.316875668,0.003413935,0.457140058,0.328110903,-0.287226078,0.23714326,-0.251101174,-1.389965578,-1.331153808,-1.125242097,,-0.001524328,-13.93528552,0.02747139,,,0.275417567,1.291313886,1.64972506,1.15027331,1.430959715,0.988293381,0.360586822,0.28372188,-0.067122182,0.410843228,1.004043387,-0.333172489,-1.561570084,-0.056850787,,-0.001557408,-12.23585493,0.018489825,,,,,,
3152,-1.409454564,-1.133067305,-0.541319278,0.107408712,-0.133050563,-0.173296126,-0.632347057,-0.825963344,-0.659941431,-1.155076152,-0.080985651,-0.760358685,-2.000483619,-0.609827704,,9.33743E-05,6.269688527,-0.081519968,,,-0.452238209,-0.131555662,0.800296026,0.921541939,0.981033483,0.811583321,-0.728900294,-0.870352367,-0.439837536,-0.981376185,1.17415891,0.296434403,-2.230899895,0.458563606,,6.02949E-05,7.969119112,-0.090501533,,,,,,
3166,-0.037040721,-0.933423905,-0.31232885,-0.113299789,-0.034410939,0.212128962,-0.039535759,-0.145748965,-0.095385981,-1.359867981,-0.031368145,0.189516759,1.422017011,-0.368861609,,-0.000718228,-8.996562084,-0.02353011,,,0.920175633,0.068087738,1.029286454,0.700833439,1.079673107,1.197008408,-0.136088996,-0.190137987,0.124717915,-1.186168014,1.223776416,1.246309848,1.191600735,0.699529701,,-0.000751307,-7.297131499,-0.032511675,,,,,,
3167,0.527292985,0.519918693,-0.037273677,-0.136349745,-0.354702261,0.018589633,-0.233394482,-0.716561938,-0.519351345,0.293795189,0.465123093,0.391908209,0.679014503,1.0895265,,-0.000114057,-2.672717174,-0.017506188,,,1.484509339,1.521430336,1.304341628,0.677783483,0.759381785,1.003469079,-0.329947719,-0.76095096,-0.299247449,0.467495157,1.720267654,1.448701298,0.448598227,2.157917811,,-0.000147137,-0.973286589,-0.026487753,,,,,,
3170,-0.109596858,-0.311984255,-0.667719846,0.01912091,-0.389265572,-0.554685019,-0.813042057,-0.791975107,-0.685871671,0.222484766,-0.235189249,0.031593765,1.516524879,0.257375692,,0.000309767,-6.916018565,-0.013668775,,,0.847619497,0.689527388,0.673895459,0.833254138,0.724818474,0.430194428,-0.909595293,-0.836364129,-0.465767776,0.396184733,1.019955312,1.088386853,1.286108603,1.325767002,,0.000276687,-5.21658798,-0.02265034,,,,,,
3173,0.371249069,0.361651002,-0.181137161,0.386966406,0.632520346,-0.509924427,-0.410632552,-1.069535943,0.249621895,0.928883907,-0.075047892,0.710125289,-0.515798331,2.03101524,,-0.000790279,-4.796931346,-0.012161796,,,1.328465423,1.363162645,1.160478144,1.201099633,1.746604392,0.47495502,-0.507185789,-1.113924965,0.469725791,1.102583874,1.18009667,1.766918378,-0.746214607,3.09940655,,-0.000823358,-3.097500761,-0.021143361,,,,,,
3176,0.237215747,-0.411810433,-0.632760091,0.073739183,-0.064674903,-0.313753698,0.083732631,0.188988169,0.371283097,-0.439297079,-0.249354032,-0.504358572,0.139250979,-0.340965035,,0.0001204,0.982392232,-0.007709309,,,1.194432102,0.58970121,0.708855213,0.887872411,1.049409143,0.671125749,-0.012820606,0.144599146,0.591386992,-0.265597112,1.005790529,0.552434516,-0.091165298,0.727426276,,8.7321E-05,2.681822817,-0.016690874,,,,,,
3189,-0.556416209,-0.554867025,0.19864926,-0.436372057,-0.270195985,-0.041523553,-0.156531231,0.238326511,0.689057116,0.840358205,-0.825141409,-0.364292696,0.862063529,0.577710832,,-0.000291049,3.454316225,-0.024827265,,,0.400800146,0.446644618,1.540264564,0.377761171,0.843888062,0.943355894,-0.253084467,0.193937488,0.909161011,1.014058173,0.430003153,0.692500393,0.631647253,1.646102143,,-0.000324128,5.15374681,-0.03380883,,,,,,
3190,-0.102679765,-0.535171553,-1.622027226,-1.623630975,-0.62846946,-0.545104552,-0.750653985,0.234288486,-0.632577277,0.733512655,-1.500115861,-1.245169387,-0.881072138,-1.055177449,,0.000249753,8.133833404,-0.029536024,,,0.854536589,0.46634009,-0.280411921,-0.809497747,0.485614587,0.439774895,-0.847207222,0.189899463,-0.412473381,0.907212622,-0.2449713,-0.188376298,-1.111488414,0.013213862,,0.000216673,9.833263989,-0.038517589,,,,,,
3199,1.192871664,1.418004045,2.006949453,0.542571152,0.296953654,0.621687156,0.905444335,0.920245571,1.141231195,1.342182524,1.306633464,1.228354183,1.977712729,2.022838091,,-0.000500731,-16.05940541,-0.001496207,,,2.150088018,2.419515688,3.348564758,1.35670438,1.411037701,1.606566603,0.808891098,0.875856548,1.361335091,1.515882491,2.561778025,2.285147272,1.747296453,3.091229401,,-0.000533811,-14.35997482,-0.010477772,,,,,,
3200,0.251872322,1.622199089,1.318207677,0.808686188,0.550055064,1.277364113,0.473419485,-0.272802077,1.94171748,0.482693707,1.687239975,2.260922892,1.593553068,2.114819431,,-0.00124632,1.825325886,-0.030665945,,,1.209088676,2.623710732,2.659822982,1.622819416,1.664139111,2.262243559,0.376866248,-0.317191099,2.161821375,0.656393675,2.942384536,3.317715981,1.363136792,3.183210741,,-0.0012794,3.524756471,-0.03964751,,,,,,
3206,0.042350372,0.809587566,0.733221245,0.578025269,0.574552241,-0.313252593,-0.365652295,-1.011975403,0.786135739,2.20577228,1.578873473,0.936886385,1.295939761,0.775062974,,5.09171E-05,17.50827495,-0.136589278,,,0.999566726,1.811099209,2.07483655,1.392158496,1.688636287,0.671626854,-0.462205532,-1.056364425,1.006239635,2.379472248,2.834018034,1.993679473,1.065523485,1.843454284,,1.78378E-05,19.20770554,-0.145570843,,,,,,
3210,0.130382962,0.637619261,0.783738703,0.525753727,0.577168568,-0.024174267,-0.215320943,-0.624710525,0.766415636,0.380779703,0.92844858,0.900133773,1.331997236,0.930871768,,0.001037693,-4.374159892,0.043258908,,,1.087599317,1.639130904,2.125354008,1.339886955,1.691252615,0.96070518,-0.311874179,-0.669099547,0.986519532,0.55447967,2.183593141,1.956926861,1.10158096,1.999263078,,0.001004613,-2.674729307,0.034277343,,,,,,
3212,-0.957216355,-1.001511643,-1.341615305,-0.814133228,-1.114084047,-0.984879447,0.096553237,0.044389022,-0.220103896,-0.173699967,-1.255144561,-1.056793089,0.230416276,-1.06839131,,0.000306178,3.905754964,-0.017733316,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.000273098,5.605185549,-0.026714882,,,,,,
3218,0.045397761,-0.040667858,0.113976761,0.207882722,0.349921745,0.54075071,0.216008524,0.183322234,-0.097597032,-0.16832489,0.510764682,0.236873175,0.048866971,0.402304366,,-0.000646093,-12.53687962,0.215684214,,,1.002614115,0.960843785,1.455592065,1.022015949,1.464005792,1.525630156,0.119455288,0.138933212,0.122506864,0.005375077,1.765909243,1.293666263,-0.181549305,1.470695676,,-0.000679172,-10.83744903,0.206702649,,,,,,
3220,-0.827418568,-1.330555844,-1.203409317,-0.705802749,-0.448021218,0.037228295,-0.146693213,0.425954381,-0.550302351,0.087324265,-1.401336355,-0.076146162,-1.100118734,-1.16097817,,0.002304709,35.63496105,-0.063849863,,,0.129797786,-0.329044201,0.138205987,0.108330478,0.666062829,1.022107741,-0.243246449,0.381565359,-0.330198456,0.261024233,-0.146191794,0.980646927,-1.33053501,-0.092586859,,0.00227163,37.33439163,-0.072831428,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.107503068,-0.155298676,-0.125367077,0.078297428,0.113336134,-0.130037379,-0.197144254,-0.204653086,-0.045856569,0.136949043,-0.129190151,-0.268659156,-0.122627794,-0.250362224,,3.30793E-05,-1.699430585,0.008981565,,,0.849713287,0.846212967,1.216248228,0.892430656,1.227420181,0.854842067,-0.293697491,-0.249042109,0.174247327,0.310649011,1.12595441,0.788133932,-0.35304407,0.818029086,,0,0,-4.13381E-18,,,,,,
