Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,Subs,IV,V,VI,Crus-I,Crus-II,VIIb,VIIIa,VIIIb,IX,X,Vermis-VI,Vermis-VIIIa,Vermis-VIIIb,Vermis-IX,,gsr_dm,tsnr_dm,fd_mean_dm,,,,gsr_dm,tsnr_dm,fd_mean_dm
1019,0.138503172,0.553020131,0.978114733,0.809962035,0.914707421,-0.118013642,0.303904312,0.364130242,0.147559446,0.671308201,0.991644691,-0.067939013,-1.343405525,0.464050969,,-0.000495894,-10.7627726,0.043033398,,,0.156158524,0.312133151,0.964244628,0.612480307,1.643802012,0.058826568,-0.435834303,0.109191297,-0.285197528,-0.123603462,1.525450358,-0.023742146,-1.371336339,0.03439857,,-0.002435217,2.402494431,-0.00404447,,,,,,
1021,-0.060807965,0.489992338,0.316602075,0.851442001,1.16989585,0.594467907,-0.360677812,0.251807376,0.788439099,0.500952939,-0.725504418,0.72712879,1.239422737,-0.341461075,,-0.000511664,-12.65444283,0.066053409,,,-0.043152613,0.249105359,0.30273197,0.653960273,1.89899044,0.771308116,-1.100416427,-0.003131569,0.355682125,-0.293958724,-0.191698752,0.771325657,1.211491924,-0.771113474,,-0.002450987,0.510824203,0.018975541,,,,,,
1242,-0.447465249,-0.402645606,-0.35952422,-0.131143317,-0.304164078,0.049194214,0.724983704,0.651160697,-0.410232762,0.815404985,-0.247797888,-0.662038849,-0.225088132,-0.637656819,,0.00228164,3.747296292,0.004245441,,,-0.429809897,-0.643532585,-0.373394325,-0.328625045,0.424930513,0.226034424,-0.014754911,0.396221752,-0.842989736,0.020493322,0.286007779,-0.617841982,-0.253018946,-1.067309218,,0.000342317,16.91256332,-0.042832427,,,,,,
1243,-0.319244907,0.139033448,-0.221002874,0.466439014,0.03502424,-0.308148082,0.068882031,-0.742355548,-0.208017521,0.315601322,-0.802898649,-1.656005127,-0.958967064,-0.097901839,,0.031410958,-7.952822727,0.063299614,,,-0.301589555,-0.101853532,-0.234872979,0.268957286,0.764118831,-0.131307872,-0.670856584,-0.997294493,-0.640774495,-0.479310341,-0.269092982,-1.61180826,-0.986897878,-0.527554238,,0.029471635,5.212444305,0.016221747,,,,,,
1244,-0.411617216,0.016575389,0.100579108,0.063801409,-0.451294954,-0.38630646,0.575304693,-0.391593941,-0.534303807,0.771334095,-0.295889944,-0.295498373,-1.295241259,-0.815881426,,0.002060795,-3.650146005,0.03835326,,,-0.393961864,-0.224311591,0.086709003,-0.133680319,0.277799637,-0.209466251,-0.164433922,-0.646532885,-0.967060781,-0.023577568,0.237915723,-0.251301506,-1.323172072,-1.245533826,,0.000121471,9.515121027,-0.008724607,,,,,,
1245,-0.131286479,-0.364755855,-0.48519208,-0.356400301,0.348471309,-0.126660114,-0.574714919,-0.816686689,-0.266856281,-0.158299566,0.211056934,-1.16426354,-1.025973261,-0.728028972,,0.000748371,-1.343771976,-0.004323779,,,-0.113631127,-0.605642834,-0.499062185,-0.553882029,1.077565899,0.050180096,-1.314453534,-1.071625634,-0.699613255,-0.953211229,0.7448626,-1.120066673,-1.053904074,-1.157681371,,-0.001190952,11.82149506,-0.051401646,,,,,,
1247,0.696023666,0.714921266,0.352708101,0.11307404,-0.126948454,-0.489258329,-0.504491572,-0.687882729,0.216074648,-1.786132396,1.312834193,0.161097171,0.900512171,1.720732149,,-0.004360905,5.818155451,0.024477018,,,0.713679018,0.474034286,0.338837996,-0.084407688,0.602146136,-0.31241812,-1.244230187,-0.942821674,-0.216682326,-2.581044059,1.84663986,0.205294038,0.872581357,1.29107975,,-0.006300228,18.98342248,-0.02260085,,,,,,
1248,0.592134666,-0.12260305,-0.391043617,-0.032517902,0.048547297,-0.022599134,-0.301911964,-0.383028819,0.365763136,0.824192731,-0.457663679,0.547978414,0.750354215,-0.778572604,,-0.007607869,-10.00499752,0.066726713,,,0.609790018,-0.363490029,-0.404913722,-0.22999963,0.777641887,0.154241075,-1.041650579,-0.637967764,-0.066993838,0.029281068,0.076141987,0.592175281,0.722423401,-1.208225004,,-0.009547192,3.160269509,0.019648845,,,,,,
1249,0.172447978,0.278229112,0.480531615,0.058135309,0.291584387,-0.546789352,0.013136802,0.325004717,-0.294862771,0.987272532,-0.044722079,-1.045397053,-1.985097309,-1.509235363,,-0.000189046,23.01353164,-0.112721439,,,0.19010333,0.037342132,0.46666151,-0.139346419,1.020678978,-0.369949142,-0.726601814,0.070065772,-0.727619745,0.192360869,0.489083588,-1.001200186,-2.013028122,-1.938887762,,-0.002128369,36.17879868,-0.159799307,,,,,,
1253,0.048492369,-0.024853641,-0.416751058,0.141568386,0.576627627,0.633139527,0.547287103,-0.148240185,-0.629644206,-0.516650308,0.726564134,0.064226089,-0.815830334,-0.769913473,,0.004259955,25.88575645,-0.391276029,,,0.066147721,-0.26574062,-0.430621163,-0.055913342,1.305722217,0.809979736,-0.192451513,-0.40317913,-1.06240118,-1.311561971,1.260369801,0.108422956,-0.843761147,-1.199565872,,0.002320632,39.05102348,-0.438353897,,,,,,
1255,0.506536501,0.716097296,1.02404732,0.290699797,0.615119854,-0.037517752,0.395890333,0.285123416,0.061480816,-1.128560434,0.123089967,0.122997554,1.065597504,-0.362083731,,-6.04463E-05,0.308945614,0.040295852,,,0.524191853,0.475210317,1.010177215,0.093218069,1.344214444,0.139322458,-0.343848282,0.030184471,-0.371276158,-1.923472097,0.656895634,0.167194421,1.03766669,-0.79173613,,-0.001999769,13.47421265,-0.006782016,,,,,,
1276,0.925329487,1.362882785,1.225340352,0.110738902,-0.141809056,0.30417143,0.132851631,0.405689468,-0.366629731,-0.267280163,0.767440261,1.626949217,1.503553364,0.710452339,,0.001153107,29.12093592,-0.032332356,,,0.942984839,1.121995806,1.211470247,-0.086742826,0.587285534,0.481011639,-0.606886984,0.150750524,-0.799386705,-1.062191826,1.301245928,1.671146084,1.47562255,0.28079994,,-0.000786216,42.28620295,-0.079410223,,,,,,
1282,-0.061123978,-0.481941812,-0.441446725,-0.294371592,-0.195987436,-0.302208609,-0.273627027,-0.315510309,-0.292517257,-0.275407139,0.237164729,0.032496605,-0.119556958,-0.408765607,,-0.000166379,1.598635632,0.031756489,,,-0.043468626,-0.722828791,-0.45531683,-0.49185332,0.533107155,-0.1253684,-1.013365642,-0.570449254,-0.725274231,-1.070318802,0.770970396,0.076693472,-0.147487772,-0.838418007,,-0.002105702,14.76390266,-0.015321379,,,,,,
1286,0.580869934,0.343614657,0.726094426,-0.429022287,-0.671968653,0.355364117,-0.347340381,-0.481520799,0.254717958,1.608110899,-0.754477008,-0.209091334,0.154552052,1.219422741,,-0.001749909,19.92903228,-0.006879007,,,0.598525286,0.102727677,0.712224321,-0.626504015,0.057125937,0.532204327,-1.087078996,-0.736459743,-0.178039016,0.813199236,-0.220671341,-0.164894467,0.126621238,0.789770342,,-0.003689232,33.09429932,-0.053956875,,,,,,
1294,-0.691128032,-0.573540025,-0.716766538,-0.91193754,-1.41968667,-1.29131037,-0.844549019,-0.105552524,-0.386413832,0.269060252,-1.25439919,-2.478478212,-2.235529818,-2.035352308,,-0.006430899,14.39817138,-0.011467052,,,-0.67347268,-0.814427004,-0.730636643,-1.109419268,-0.69059208,-1.114470161,-1.584287634,-0.360491468,-0.819170806,-0.525851411,-0.720593523,-2.434281345,-2.263460632,-2.465004708,,-0.008370223,27.56343842,-0.05854492,,,,,,
1300,0.173704742,0.176564511,0.17608481,-0.280399504,0.217976832,0.393343538,0.054230899,-0.104329442,0.376352948,0.484821412,0.377577606,-0.365546873,0.060221906,1.525277146,,-0.00012573,15.7112722,-0.21983574,,,0.191360094,-0.064322469,0.162214705,-0.477881232,0.947071423,0.570183747,-0.685507717,-0.359268387,-0.056404026,-0.310090251,0.911383273,-0.321350006,0.032291093,1.095624747,,-0.002065053,28.87653923,-0.266913608,,,,,,
1301,-0.226453336,-0.682648696,-0.441548261,0.010088017,-0.28535027,0.077473238,0.019766664,0.157678559,-0.399518538,-0.786623042,-1.224336215,-0.907428382,-0.193294977,-0.912893888,,6.15551E-05,9.314341504,-0.001186315,,,-0.208797984,-0.923535675,-0.455418366,-0.187393711,0.443744321,0.254313448,-0.719971952,-0.097260386,-0.832275512,-1.581534705,-0.690530548,-0.863231515,-0.221225791,-1.342546287,,-0.001877768,22.47960854,-0.048264182,,,,,,
1302,-0.030586249,0.087943554,0.039644216,-0.320951135,-0.684560559,-0.312151584,0.160547859,-0.103303175,-0.518473105,-0.044196893,-0.768873986,0.002777158,-0.030849688,-0.745214069,,-0.001268989,9.256783444,-0.007649876,,,-0.012930897,-0.152943426,0.025774111,-0.518432863,0.044534031,-0.135311375,-0.579190757,-0.35824212,-0.951230079,-0.839108556,-0.23506832,0.046974025,-0.058780502,-1.174866468,,-0.003208312,22.42205048,-0.054727743,,,,,,
1303,0.919004873,0.172126705,0.142057066,-0.496528685,0.207600391,-0.311421479,-0.265276124,-0.019126087,0.143254076,0.172431514,0.348848792,0.317831833,-0.008376542,-0.513876259,,-0.002865736,-1.158356708,0.009925947,,,0.936660225,-0.068760274,0.128186961,-0.694010413,0.936694981,-0.13458127,-1.005014739,-0.274065032,-0.289502898,-0.622480149,0.882654459,0.3620287,-0.036307356,-0.943528658,,-0.004805059,12.00691032,-0.037151921,,,,,,
3116,0.541567619,1.456455881,1.97787597,1.117515102,1.29579835,1.213558007,0.271988357,-0.207625679,0.707623247,-1.978784283,1.942516056,2.02408445,1.64775208,1.271111178,,0.00163832,-5.383231205,0.098730857,,,0.559222971,1.215568902,1.964005865,0.920033374,2.024892941,1.390398216,-0.467750258,-0.462564624,0.274866273,-2.773695946,2.476321722,2.068281317,1.619821266,0.841458778,,-0.000301003,7.782035828,0.051652989,,,,,,
3125,0.130658816,0.441400254,0.239272163,-0.150941826,0.455692983,0.373173866,0.962528909,0.798915325,0.739264744,0.885346314,0.219799344,0.391377179,-0.10923918,0.197330638,,0.002390106,-3.386532825,0.029232707,,,0.148314168,0.200513274,0.225402058,-0.348423553,1.184787574,0.550014075,0.222790294,0.54397638,0.30650777,0.090434651,0.753605011,0.435574046,-0.137169994,-0.232321761,,0.000450783,9.778734207,-0.017845161,,,,,,
3140,-0.260746786,0.584895288,0.819149481,0.392511336,0.430696749,-0.192412434,-0.22907187,-0.36190204,0.782889105,0.329581266,0.520303393,-0.913167428,-0.696654079,-0.197825802,,0.001284997,-21.39819626,0.053250076,,,-0.243091434,0.344008309,0.805279376,0.195029608,1.159791339,-0.015572225,-0.968810485,-0.616840985,0.350132131,-0.465330397,1.054109059,-0.868970561,-0.724584893,-0.627478202,,-0.000654326,-8.23292923,0.006172209,,,,,,
3143,-0.760980218,-0.673798403,-0.421054754,0.177911393,-0.609708946,0.298178618,0.671395098,0.064446391,0.07147073,0.907084087,-0.226908753,-0.681085505,-1.024991662,-0.302520766,,-0.009505637,-2.194427519,-0.000600558,,,-0.743324866,-0.914685382,-0.434924859,-0.019570335,0.119385644,0.475018827,-0.068343517,-0.190492554,-0.361286244,0.112172424,0.306896914,-0.636888638,-1.052922476,-0.732173165,,-0.01144496,10.97083951,-0.047678426,,,,,,
3152,-0.715317908,-0.149743644,0.348076348,0.987087553,1.023655609,0.946550097,0.443468682,0.161452371,-0.108256572,0.397106386,0.55461698,0.280753255,-0.619517597,-0.948477816,,-0.001619935,0.767836927,-0.043485009,,,-0.697662556,-0.390630623,0.334206243,0.789605826,1.752750199,1.123390306,-0.296269933,-0.093486574,-0.541013545,-0.397805277,1.088422647,0.324950122,-0.647448411,-1.378130215,,-0.003559258,13.93310396,-0.090562877,,,,,,
3166,0.400502438,-0.245832279,0.724038056,1.17452209,0.839765986,1.17695731,1.065670517,1.152479962,-0.422527322,0.085880552,-0.722361399,0.164118728,0.326207703,-0.64673036,,0.00061399,-11.9673758,0.019778115,,,0.41815779,-0.486719258,0.710167951,0.977040362,1.568860576,1.353797519,0.325931902,0.897541017,-0.855284296,-0.709031111,-0.188555732,0.208315595,0.298276889,-1.076382759,,-0.001325333,1.197891235,-0.027299753,,,,,,
3167,0.114628813,0.748916689,1.220092084,0.305426111,0.04220999,0.801445007,0.726878857,0.690061385,-0.089408406,0.963450448,1.137842157,0.618524596,1.113005731,1.422393821,,-0.000206387,-11.61550431,-0.031278188,,,0.132284165,0.50802971,1.206221979,0.107944383,0.771304581,0.978285216,-0.012859758,0.43512244,-0.52216538,0.168538785,1.671647823,0.662721463,1.085074917,0.992741422,,-0.00214571,1.549762726,-0.078356056,,,,,,
3170,0.246470803,0.515532155,0.259723927,-0.381368296,-0.645079431,-0.327068279,-0.602254504,-0.629404345,-0.511956992,0.260783882,1.341772508,0.389711484,0.59074604,1.012971203,,-0.001382552,-12.74316315,0.023183206,,,0.264126155,0.274645176,0.245853822,-0.578850024,0.084015159,-0.15022807,-1.341993119,-0.88434329,-0.944713966,-0.534127781,1.875578175,0.433908351,0.562815226,0.583318804,,-0.003321875,0.422103882,-0.023894661,,,,,,
3173,-0.021993593,0.49938873,-0.180302062,0.616090244,0.477351333,0.298126723,0.363302411,0.113851294,0.987482869,2.232961713,0.728201085,1.292321739,1.328595626,2.434284554,,0.000735365,-10.01576142,0.035299932,,,-0.004338241,0.258501751,-0.194172167,0.418608516,1.206445924,0.474966933,-0.376436204,-0.14108765,0.554725895,1.43805005,1.262006752,1.336518606,1.300664812,2.004632155,,-0.001203958,3.149505615,-0.011777936,,,,,,
3176,0.085489039,-0.409290203,-0.264525062,0.34246626,0.329011633,0.323766495,0.332241941,0.456358559,0.557249982,0.210036648,-0.708318698,-0.717117039,-0.369196114,0.610134805,,-0.000809372,-11.87292389,0.067570109,,,0.103144391,-0.650177182,-0.278395167,0.144984532,1.058106224,0.500606704,-0.407496674,0.201419614,0.124493008,-0.584875015,-0.174513032,-0.672920172,-0.397126928,0.180482406,,-0.002748695,1.29234314,0.020492241,,,,,,
3189,-0.641669467,-0.865992044,-0.71708992,0.139804169,0.493626012,0.2640209,0.195667394,-0.079108969,0.570875679,0.160873676,-1.004141949,0.057562724,0.781225006,-0.48622619,,0.00191303,-3.787950318,0.016491044,,,-0.624014115,-1.106879023,-0.730960025,-0.057677559,1.222720602,0.44086111,-0.544071221,-0.334047913,0.138118705,-0.634037987,-0.470336283,0.101759591,0.753294192,-0.91587859,,-2.62931E-05,9.377316714,-0.030586823,,,,,,
3190,-0.413676701,-0.207079866,-0.122799835,0.24459166,0.017688441,0.338960121,0.095736827,-0.28333329,-0.371848259,-0.214107903,0.212399924,-0.328692897,-0.591482471,-0.414287205,,0.001250112,13.10041747,0.004925946,,,-0.396021349,-0.447966845,-0.13666994,0.047109932,0.746783032,0.51580033,-0.644001788,-0.538272235,-0.804605233,-1.009019566,0.746205591,-0.28449603,-0.619413285,-0.843939604,,-0.000689211,26.2656845,-0.042151921,,,,,,
3200,0.496323059,1.460094619,0.368316493,0.541144502,0.55889083,-0.043923793,-0.234223202,-0.188184454,0.691137677,0.088836806,0.329477042,0.537611615,1.097150151,1.144022863,,-0.000219175,-1.71910004,0.02342732,,,0.513978411,1.219207639,0.354446388,0.343662774,1.28798542,0.132916416,-0.973961817,-0.443123399,0.258380703,-0.706074857,0.863282709,0.581808482,1.069219338,0.714370463,,-0.002158498,11.44616699,-0.023650548,,,,,,
3212,-0.017655352,0.240886979,0.013870105,0.197481728,-0.72909459,-0.176840209,0.739738615,0.254938945,0.432756974,0.794911663,-0.533805667,-0.044196867,0.027930814,0.429652399,,0.001939323,-13.16526703,0.047077868,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.019735363,0.131605238,0.181467537,0.159437041,0.154969194,0.12892757,0.161978727,-0.014229628,0.070661875,0.313830395,0.04013175,-0.000806882,-0.029014479,0.111188006,,0.000517403,-3.476069596,0.015527145,,,0.037390715,-0.109281741,0.167597432,-0.038044687,0.884063784,0.30576778,-0.577759888,-0.269168573,-0.362095099,-0.481081268,0.573937417,0.043389985,-0.056945293,-0.318464394,,-0.00142192,9.689197436,-0.031550723,,,,,,
