run	gsr_y	tsnr	fd_mean	ID
1	0.03820369765162468	67.19314664707053	0.1304543398813532	1001
2	0.037856604903936386	65.2279230968561	0.14571264087125987	1001
1	0.016225872561335564	43.03577423095703	0.2503914845297038	1003
1	0.044947944581508636	69.34748840332031	0.1378387360100829	1004
2	0.04643457010388374	67.08732604980469	0.1347408341174041	1004
2	0.029095739126205444	84.4646224975586	0.10544639991138308	1006
1	0.028824158012866974	92.27951049804688	0.10416877734325239	1006
2	0.028122639283537865	93.12953186035156	0.14560435522403162	1009
1	0.02867833711206913	93.12069702148438	0.13592752464011507	1009
2	0.024568043649196625	45.08501434326172	0.24280489538789907	1010
1	0.02732188068330288	75.57844543457031	0.14678270160029896	1010
1	0.016841735690832138	58.82972717285156	0.16839902389586667	1011
2	0.01800438016653061	42.75983428955078	0.3393541883305026	1011
1	0.012910911813378334	99.13136291503906	0.13345577241062792	1012
2	0.012937374413013458	100.39678192138672	0.1226438284469642	1012
1	0.015579981729388237	94.73731231689453	0.09078183442910849	1013
2	0.015729928389191628	99.04249572753906	0.07448490957593057	1013
2	0.016768965870141983	88.48700714111328	0.16883187003468014	1015
1	0.01651209220290184	88.48040771484375	0.15387849671766618	1015
1	0.03439057245850563	83.31209564208984	0.10271149177866325	1016
2	0.024859564378857613	82.16548156738281	0.10950013829584315	1016
1	0.015428589656949043	80.0931625366211	0.16506521248421369	1019
2	0.015398182906210423	82.22786712646484	0.1504821472417945	1019
2	0.015603449195623398	66.28995513916016	0.2016976199759734	1021
1	0.015523180365562439	79.30192565917969	0.16575844931134023	1021
2	0.011621941812336445	56.87237548828125	0.09827170553970206	1242
1	0.017767284065485	69.27702331542969	0.087242735103349	1242
1	0.010934006422758102	64.24964904785156	0.3246545911728607	1243
2	0.010393712669610977	72.64031219482422	0.3247817433312701	1243
1	0.03017447143793106	68.20745286997408	0.21754897570737275	1244
2	0.029975786805152893	81.03072357177734	0.2080005043525809	1244
2	0.025678128004074097	85.59475457505323	0.10391083401102481	1248
1	0.020018551498651505	91.2846450805664	0.12013500980442754	1248
2	0.028035013005137444	39.15514373779297	0.34108474038718356	1249
1	0.02647033892571926	60.02908706665039	0.2481401554144381	1249
1	0.023743825033307076	91.03819274902344	0.059555315261087725	1251
2	0.02643844485282898	78.88660430908203	0.0709870598543206	1251
1	0.013015984557569027	46.82286834716797	0.36047335811256576	1253
2	0.02256028912961483	82.70072937011719	0.15484229125170457	1255
1	0.022108696401119232	70.86270141601562	0.1627359238664191	1255
2	0.014386843889951706	83.18314361572266	0.1526840689118536	1276
1	0.013982336968183517	72.09522247314453	0.127252647692054	1276
2	0.008292697370052338	95.70787811279297	0.08168312779574324	1282
1	0.008543682284653187	91.5040054321289	0.08335746334226608	1282
1	0.0084587587043643	60.739105224609375	0.12518491012660776	1286
2	0.01151498593389988	58.388771057128906	0.1261167446505589	1286
2	0.028599105775356293	56.42686462402344	0.13196695753118573	1294
1	0.024197295308113098	71.23147583007812	0.1211887966566537	1294
1	0.016065413132309914	16.325361251831055	1.985052349155946	1300
2	0.014715526252985	16.883346557617188	1.4123315261895244	1300
1	0.019196590408682823	60.07550048828125	0.22742323720265462	1301
2	0.018598606809973717	66.08272552490234	0.21665743885920571	1301
1	0.026795191690325737	87.07575225830078	0.10359938438734655	1302
2	0.027079403400421143	71.8146743774414	0.15147381690469522	1302
2	0.0166151262819767	75.04490661621094	0.13690690008440684	1303
1	0.015945138409733772	72.10671997070312	0.14096868072576474	1303
2	0.028311612084507942	51.87990188598633	0.2714586656603498	3116
1	0.028298936784267426	70.37933349609375	0.2182322845128314	3116
2	0.013979070819914341	78.46803283691406	0.11538609856946914	3122
1	0.01369262021034956	65.02381896972656	0.11578065710054103	3122
1	0.019884513691067696	61.619850158691406	0.2752792195920559	3125
2	0.01952875405550003	53.734779357910156	0.2911152679294709	3125
2	0.021356122568249702	89.49713897705078	0.1702212082568866	3140
1	0.021418875083327293	84.05520629882812	0.13483421656450553	3140
2	0.026724593713879585	62.26758575439453	0.13589910413386116	3143
1	0.021908840164542198	47.523433685302734	0.19260910950081755	3143
1	0.02042454667389393	53.37092971801758	0.29453652744653674	3152
2	0.017605900764465332	44.79581069946289	0.3599341298368866	3152
2	0.02528936229646206	74.35124206542969	0.14671397391197621	3166
