run	gsr_y	tsnr	fd_mean	ID
2	0.03579368814826012	55.69764391332865	0.18470267992475986	1001
1	0.03843555599451065	69.98839060496539	0.14972895911371506	1001
1	0.015090404078364372	66.60265428875573	0.171448164939292	1003
1	0.042481474578380585	67.30307006835938	0.14024179931567818	1004
2	0.043794963508844376	66.97996520996094	0.1378464292585331	1004
2	0.028526291251182556	94.76197814941406	0.1209599070697936	1006
3	0.027472959831357002	76.6121826171875	0.12592456057497753	1006
1	0.027472959831357002	76.6121826171875	0.12592456057497753	1006
1	0.022849081084132195	90.76152038574219	0.18095024837210869	1009
2	0.028291840106248856	80.83859252929688	0.1541955440388869	1009
2	0.026776505634188652	61.1585693359375	0.18148590566568015	1010
1	0.021873749792575836	61.67583465576172	0.15581708871479444	1010
2	0.01608951948583126	63.96083068847656	0.21004065408233127	1011
1	0.016559012234210968	71.10177612304688	0.1763674162478957	1011
1	0.01298834104090929	98.83746337890625	0.09677751140045027	1012
2	0.013504894450306892	92.97901153564453	0.11534025720381656	1012
1	0.015580973587930202	89.45123291015625	0.0954510427575169	1013
2	0.015843329951167107	95.4559326171875	0.08865470651616913	1013
1	0.019620656967163086	88.74921417236328	0.16652011115758392	1015
2	0.01703522354364395	70.63446044921875	0.18857382476932277	1015
1	0.026135098189115524	81.12926483154297	0.12355333634143441	1016
2	0.027156807482242584	93.60358428955078	0.12314517033811494	1016
1	0.01663093827664852	66.86531066894531	0.14596715945003624	1019
2	0.015399135649204254	66.13850402832031	0.1735195677604375	1019
1	0.0160443726927042	57.7540397644043	0.1616901346424426	1021
2	0.015587933361530304	83.8603744506836	0.14677432928766845	1021
1	0.012103003449738026	66.80023956298828	0.10762729772352485	1242
1	0.01027394738048315	58.36444091796875	0.3371405635453183	1243
2	0.01045913901180029	74.05955505371094	0.3199473948297502	1243
1	0.0299101322889328	70.58809661865234	0.21343016312282212	1244
2	0.0290022362023592	68.50694784522057	0.23250097422865393	1244
1	0.019270019605755806	74.05134582519531	0.12124611527681212	1245
2	0.021096300333738327	66.74362182617188	0.12564874289391892	1245
1	0.03306593373417854	46.04651641845703	0.2614026216245772	1247
2	0.02893276885151863	60.11270673130639	0.19152227768028118	1247
1	0.025973709300160408	88.24845886230469	0.11088993930079503	1248
2	0.02746981754899025	89.99336479092017	0.11478784272211899	1248
2	0.023451128974556923	36.922607421875	0.35350856444064427	1249
1	0.02376732975244522	68.44280242919922	0.21130208164203426	1249
2	0.015213311649858952	43.70421600341797	0.5150162731726803	1253
1	0.014966239221394062	40.877689361572266	0.5461059462328385	1253
1	0.021079257130622864	73.39772033691406	0.15112416535818435	1255
2	0.019673466682434082	59.99409484863281	0.16196708795496415	1255
1	0.01376426126807928	57.69010543823242	0.15950057169553278	1276
1	0.008296722546219826	88.16991424560547	0.1018556138742294	1282
2	0.009937652386724949	50.24349594116211	0.1523006005412729	1286
1	0.010251406580209732	51.52069854736328	0.1437988746677484	1286
1	0.025134125724434853	53.092857360839844	0.15090444217820626	1294
2	0.019383054226636887	26.43475341796875	0.5897045123523815	1300
1	0.013631738722324371	44.7238883972168	0.25878540523573734	1300
1	0.018759911879897118	69.571044921875	0.250066950663704	1301
2	0.018616322427988052	59.295894622802734	0.21352800196948218	1301
1	0.026946431025862694	61.24520492553711	0.15298992534416195	1302
1	0.016719842329621315	59.5186653137207	0.1487758083610948	1303
1	0.011401984840631485	47.517208099365234	0.22027585792935178	3101
1	0.02434515208005905	78.28024291992188	0.15607366943538264	3116
1	0.013626359403133392	55.8332405090332	0.1612422626254033	3122
1	0.020633669570088387	48.167564392089844	0.3145407086540479	3125
1	0.021683746948838234	61.850128173828125	0.21122759342589298	3140
1	0.025404877960681915	62.50066839705687	0.122756857780204	3143
1	0.01848568208515644	36.48355484008789	0.39472943747190115	3152
1	0.02571813203394413	79.59632873535156	0.15593461050543503	3166
1	0.024748271331191063	80.0364761352539	0.20674962357322957	3167
1	0.012995768338441849	91.04019165039062	0.0853730481402123	3170
1	0.022164810448884964	74.16024780273438	0.08972589445015723	3173
1	0.016666604205965996	71.01420593261719	0.19418694034195425	3176
1	0.014850598759949207	74.21486736694351	0.12379362850671582	3189
1	0.022006532177329063	56.010202035773546	0.16602539630189309	3190
1	0.02200854942202568	84.80321502685547	0.1407848093698995	3199
1	0.029003793373703957	74.36404418945312	0.1518147267578303	3200
1	0.022241240367293358	46.0511360168457	0.26473715829821043	3206
1	0.015129854902625084	34.620262145996094	0.4474584381751103	3210
1	0.009683456271886826	81.59529876708984	0.05948811317327021	3212
1	0.021981311962008476	45.514984130859375	0.151611381039896	3218
1	0.027275368571281433	37.57518005371094	0.22339137890915373	3220
1	0.02504025399684906	31.884611129760742	0.422660257117084	3223
