Cluster Index	Z	x	y	z	
6	4.45	32	19	15
6	4.19	31	20	13
6	4.17	29	18	12
6	3.65	30	20	18
6	3.6	32	23	19
6	3.55	30	21	20
5	4.83	31	49	37
5	4.81	34	49	38
5	4.15	33	53	38
5	3.93	32	55	33
5	3.3	30	52	37
4	4.5	39	30	18
4	4.27	34	30	21
4	3.73	37	30	20
3	4.4	34	29	18
3	4.28	30	29	18
3	3.72	32	28	18
2	4.3	22	30	17
2	3.68	23	32	17
2	3.51	24	34	16
1	3.82	21	59	37
1	3.72	19	61	34
